,date,BasketDay,branch,item,sub_category,brand,department,category,SupplierName,Week,WeekDay,tempavg,precipitation,wind_speed,War,Recall
93,2022-04-04,295219.8021,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
94,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
95,2022-04-04,295219.8021,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
96,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
97,2022-04-04,295219.8021,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
98,2022-04-04,295219.8021,71 - ראשון מזרח,פילטונה טונה בשמן זית שלישיה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
99,2022-04-04,295219.8021,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
100,2022-04-04,295219.8021,71 - ראשון מזרח,ביצי דג שיבוט 200 גר' שוקחה,אפרטיף,שוקחה,מכולת,דגים/בשר משומר,"בני ג'ורג' שוקחה (חיפה) בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
101,2022-04-04,295219.8021,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
102,2022-04-04,295219.8021,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
103,2022-04-04,295219.8021,71 - ראשון מזרח,קינואה לבנה ואדומה עם טונה בשמן זית 160 גר עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
104,2022-04-04,295219.8021,71 - ראשון מזרח,ממרח טונה סטארקיסט (160 גרם),ממרחי דגים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
105,2022-04-04,295219.8021,71 - ראשון מזרח,פסטה עם טונה בשמן זית 160 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
106,2022-04-04,295219.8021,71 - ראשון מזרח,ריו מארה טונה בשמן זית שלישיות 80 גרם,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
107,2022-04-04,295219.8021,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
108,2022-04-04,295219.8021,71 - ראשון מזרח,פילה אנשובי בשמן חמניות 50 גר',שפרוטים/מקרלים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
109,2022-04-04,295219.8021,71 - ראשון מזרח,סטארקיסט שלישיות טונה בשמן זית 80 גר',מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
110,2022-04-04,295219.8021,71 - ראשון מזרח,שלישיית נתחי טונה בהירה בשמן צמחי 80 גר' פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
111,2022-04-04,295219.8021,71 - ראשון מזרח,אנשובי ארוך אמיתי בשמן 45 גר' וילי פוד,אפרטיף,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
112,2022-04-04,295219.8021,71 - ראשון מזרח,"ס.ק בשמן עם לימון פ.ק 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
113,2022-04-04,295219.8021,71 - ראשון מזרח,סרדין רוברט בשמן זית,סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
114,2022-04-04,295219.8021,71 - ראשון מזרח,סרדין בשמן צמחי 110 גר',סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
115,2022-04-04,295219.8021,71 - ראשון מזרח,סטארקיסט שפע משקל 425 גר',טונה בודד,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
116,2022-04-04,295219.8021,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
117,2022-04-04,295219.8021,71 - ראשון מזרח,אנשובי צנצנת עם שמן זית 100 גר' תומר,שפרוטים/מקרלים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
118,2022-04-04,295219.8021,71 - ראשון מזרח,קוליאס 120גרם,שפרוטים/מקרלים שימורים,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
119,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
120,2022-04-05,429995.32410001,71 - ראשון מזרח,ממרח טונה סטארקיסט (160 גרם),ממרחי דגים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
121,2022-04-05,429995.32410001,71 - ראשון מזרח,סרדין מרוקאי בשמן זית 115 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
122,2022-04-05,429995.32410001,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
123,2022-04-05,429995.32410001,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
124,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
125,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
126,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
127,2022-04-05,429995.32410001,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
128,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
129,2022-04-05,429995.32410001,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
130,2022-04-05,429995.32410001,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
131,2022-04-05,429995.32410001,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
132,2022-04-05,429995.32410001,71 - ראשון מזרח,סרדין בשמן צמחי 110 גר',סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
133,2022-04-05,429995.32410001,71 - ראשון מזרח,סלט טונה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
134,2022-04-05,429995.32410001,71 - ראשון מזרח,סטארקיסט שפע משקל 425 גר',טונה בודד,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
135,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
136,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
137,2022-04-05,429995.32410001,71 - ראשון מזרח,שפורטים בשמן וילי פוד (190 גרם),שפרוטים/מקרלים שימורים,מרינה,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
138,2022-04-05,429995.32410001,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
139,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה במי מלח 158 גר' רביעייה פילטונה,מארזי טונה במים,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
140,2022-04-05,429995.32410001,71 - ראשון מזרח,קינואה לבנה ואדומה עם טונה בשמן זית 160 גר עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
141,2022-04-05,429995.32410001,71 - ראשון מזרח,סרדין רוברט בשמן חמניות 140 גר',סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
142,2022-04-05,429995.32410001,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
143,2022-04-05,429995.32410001,71 - ראשון מזרח,פילה טונה פרוס עם שמן זית טעם לימון עם פלפל שחור 120 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
144,2022-04-05,429995.32410001,71 - ראשון מזרח,"ס.ק בשמן עישון פ.ק 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
145,2022-04-05,429995.32410001,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
146,2022-04-05,429995.32410001,71 - ראשון מזרח,ריו מארה אינסלטיסימיה קוסקוס עם טונה 160 גר,סלטי טונה,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
147,2022-04-05,429995.32410001,71 - ראשון מזרח,פילה טונה פרוס עם שמן זית 120 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
148,2022-04-05,429995.32410001,71 - ראשון מזרח,פילה אנשובי בשמן תומר (45 גרם),אפרטיף,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
149,2022-04-05,429995.32410001,71 - ראשון מזרח,ריו מארה טונה בשמן זית שלישיות 80 גרם,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
150,2022-04-05,429995.32410001,71 - ראשון מזרח,סרדינים בשמן צמחי 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
151,2022-04-05,429995.32410001,71 - ראשון מזרח,אורז ועדשים עם טונה 160 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
152,2022-04-05,429995.32410001,71 - ראשון מזרח,"ס.ק בשמן עם לימון פ.ק 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
153,2022-04-05,429995.32410001,71 - ראשון מזרח,כבד דג שיבוט במיץ טבעי אופיסר (120 גרם),שפרוטים/מקרלים שימורים,ללא,מכולת,דגים/בשר משומר,דיפלומט היינץ,15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
154,2022-04-05,429995.32410001,71 - ראשון מזרח,פילה אנשובי בשמן חמניות 50 גר',שפרוטים/מקרלים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
155,2022-04-05,429995.32410001,71 - ראשון מזרח,ביצי דג שיבוט 200 גר' שוקחה,אפרטיף,שוקחה,מכולת,דגים/בשר משומר,"בני ג'ורג' שוקחה (חיפה) בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
156,2022-04-05,429995.32410001,71 - ראשון מזרח,סרדין בשמן סויה125 גר,סרדינים שימורים,קפריקורן,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ג׳,19.7,0.0,7.133333333333333,-20.333333333333332,0.0
157,2022-04-06,339452.6892,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
158,2022-04-06,339452.6892,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
159,2022-04-06,339452.6892,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
160,2022-04-06,339452.6892,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
161,2022-04-06,339452.6892,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
162,2022-04-06,339452.6892,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
163,2022-04-06,339452.6892,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
164,2022-04-06,339452.6892,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
165,2022-04-06,339452.6892,71 - ראשון מזרח,ריו מארה טונה בשמן זית לימון ופלפל שליישיה,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
166,2022-04-06,339452.6892,71 - ראשון מזרח,פילה טונה פרוס עם שמן זית בטעם מעושן 120 גר' שמן זית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
167,2022-04-06,339452.6892,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
168,2022-04-06,339452.6892,71 - ראשון מזרח,פילה אנשובי בפח עם שמן זית 45 גר' תומר,אפרטיף,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
169,2022-04-06,339452.6892,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
170,2022-04-06,339452.6892,71 - ראשון מזרח,נתחי טונה בהירה בשמן זית 80 גר' שלישייה עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
171,2022-04-06,339452.6892,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
172,2022-04-06,339452.6892,71 - ראשון מזרח,טונה במי מלח 158 גר' רביעייה פילטונה,מארזי טונה במים,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
173,2022-04-06,339452.6892,71 - ראשון מזרח,טונה בשמן קנולה רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
174,2022-04-06,339452.6892,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
175,2022-04-06,339452.6892,71 - ראשון מזרח,שלישיית נתחי טונה בהירה בשמן צמחי 80 גר' פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
176,2022-04-06,339452.6892,71 - ראשון מזרח,סרדין רוברט בשמן זית,סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
177,2022-04-06,339452.6892,71 - ראשון מזרח,פילה טונה פרוס עם שמן זית טעם לימון עם פלפל שחור 120 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
178,2022-04-06,339452.6892,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
179,2022-04-06,339452.6892,71 - ראשון מזרח,"ס.ק בשמן עם לימון פ.ק 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
180,2022-04-06,339452.6892,71 - ראשון מזרח,ממרח טונה סטארקיסט (160 גרם),ממרחי דגים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
181,2022-04-06,339452.6892,71 - ראשון מזרח,ריו מארה טונה בשמן זית שלישיות 80 גרם,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
182,2022-04-06,339452.6892,71 - ראשון מזרח,טונה ויליגר רביעייה 140 גר במי מלח,מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
183,2022-04-06,339452.6892,71 - ראשון מזרח,סטארקיסט שלישיות טונה בשמן זית 80 גר',מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
184,2022-04-06,339452.6892,71 - ראשון מזרח,"ס.ק בשמן עם פלפל חריף 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
185,2022-04-06,339452.6892,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
186,2022-04-06,339452.6892,71 - ראשון מזרח,סרדין בשמן סויה125 גר,סרדינים שימורים,קפריקורן,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
